LOCAL ID,COUNTY,MUNICIPALITY,ON,FROM,TO,APPROACH,DIRECTION,AADT YEAR,AADT,AADT CARS,AADT TRUCKS,LOCATION
534760,Erie,Buffalo,SCOTT ST,MAIN ST,WASHINGTON ST,,2-WAY,2018,3068,2821,246,"(42.8772142106472, -78.8766646385193)"
530409,Erie,Tonawanda,NIAGARA ST,TWO MILE CREEK RD,RT 265 SEYMOUR ST,BETWEEN,2-WAY,2011,11950,,,"(43.0179995351404, -78.8881766796112)"
534013,Erie,Newstead,AKRON-CRIT RD,RT 5 MAIN ST,SKYLINE DR,BETWEEN,2-WAY,2002,3900,,,"(43.0067968888279, -78.4772005677223)"
536431,Erie,Wales,HUNTERS CREEK RD,WARNER HILL RD,RT 78 STRYKERSVILLE RD,,2-WAY,1998,1000,,,"(42.7503546663293, -78.5316869616508)"
534598,Erie,Buffalo,MICHIGAN AVE,VIRGINIA ST,HIGH ST,,2-WAY,1983,11900,,,"(42.8992888945678, -78.8633303558197)"
533192,Erie,Cheektowaga,NY 33 @ Harlem Rd,,,,RAMP,2010,4780,,,"(42.93325, -78.785307)"
534029,Erie,Hamburg,AMSDELL RD,RT 20 SOUTHWESTERN BLVD,ROGERS RD,,2-WAY,2016,1523,1493,29,"(42.73494226, -78.86742099)"
530442,Erie,Hamburg,CAMP RD,LEGION DR,I-90,BETWEEN,2-WAY,1986,16800,,,"(42.735571, -78.84068)"
541112,Niagara,Niagara Falls,27TH ST,WILLARD AV,LOCKPORT RD,,2-WAY,2013,622,,,"(43.1146907984318, -79.030367046627)"
534208,Erie,Buffalo,DELAVAN AVE (EAST),GRIDER ST,NORFOLK AV,,2-WAY,1979,9000,,,"(42.9225076437569, -78.8249516487122)"
544067,Niagara,Pendleton,FISK RD,E CANAL RD,SHEETRAM RD,,2-WAY,1989,1300,,,"(43.1131434341323, -78.7303420901299)"
534173,Erie,Buffalo,COLVIN AVE,HERTEL AV,KENMORE AV,,2-WAY,2007,12400,,,"(42.949665, -78.858929)"
533449,Erie,Amherst,I-290 @ Millersport Hwy,,,,RAMP,2012,9460,,,"(42.9852723477667, -78.7958765029907)"
534407,Erie,Buffalo,GRIDER ST,Kensington Ave,Leroy Ave,BETWEEN,2-WAY,2002,5700,,,"(42.9321467697698, -78.8291680812836)"
534884,Erie,Amherst,WEHRLE DR,WILLIAMSVILLE VL (GARRISON RD),AMHERST TL (HIRSCHFIELD DR),,2-WAY,2012,13267,12929,337,"(42.956725, -78.734585)"
534018,Erie,Buffalo,AMHERST ST,RT 384 DELAWARE AV,NOTTINGHAM TERRACE,,2-WAY,1994,5700,,,"(42.940488, -78.8643)"
544025,Niagara,Lockport,BEAR RIDGE RD,LOCKPORT RD,LOCKPORT CITY LN,,2-WAY,2006,3100,,,"(43.1375972455145, -78.7234649062157)"
547034,Niagara,Royalton,Telegraph Rd,Slayton Settlement Rd,Rochester Rd,BETWEEN,2-WAY,2015,800,759,40,"(43.206138, -78.518727)"
534434,Erie,Buffalo,HERTEL AVE,STARIN AV,RT 5 MAIN ST,,2-WAY,2018,8346,8040,305,"(42.9475018371336, -78.8383841514587)"
531015,Erie,Lancaster,HARRIS HILL RD,RT 33 GENESEE ST,WEHRLE DR,,2-WAY,1997,12000,,,"(42.9508295724733, -78.6771002411842)"
545103,Niagara,North Tonawanda,Gilmore Ave,Chipman Pl,Center Ave,BETWEEN,2-WAY,2015,178,,,"(43.038722, -78.876536)"
530425,Erie,Clarence,SHERIDAN DR,RT 78 TRANSIT RD,HARRIS HILL RD,BETWEEN,2-WAY,1999,12700,,,"(42.9782318809416, -78.6863136291504)"
547045,Niagara,Newfane,DRAKE SETTLEMENT RD,TRANSIT RD,FULLER RD,BETWEEN,2-WAY,2008,935,,,"(43.3071114815377, -78.68777140975)"
531002,Erie,Lancaster,COMO PARK BLVD,LANCASTER VILL LN,AURORA ST,,2-WAY,2004,8800,,,"(42.8929052391626, -78.6815875768662)"
544197,Niagara,Niagara Falls,PORTAGE RD,11TH ST,RT 104 MAIN ST,,2-WAY,1984,9900,,,"(43.1004482261765, -79.0513917803764)"
534817,Erie,Buffalo,SUMMER ST,RT 384 DELAWARE AV,LINWOOD AV,,2-WAY,2005,5700,,,"(42.9046787501037, -78.8713431358337)"
546093,Niagara,Newfane,WILSON-BURT RD,MCCLEW RD,RT 78 LOCKPORT-OLCOTT RD,,2-WAY,2005,1300,,,"(43.3090252014294, -78.7197192013264)"
530055,Erie,Buffalo,SENECA ST,RT 62 BAILEY AV,KEATING ST/1-190,BETWEEN,2-WAY,1990,13900,,,"(42.866964, -78.824935)"
534907,Erie,Cheektowaga,WILLIAM ST,I-90 NYS THRUWAY,CAYUGA CREEK RD,,2-WAY,1983,22600,,,"(42.8838810270083, -78.762971162796)"
544110,Niagara,Wheatfield,LOCKPORT RD,RT 425 SHAWNEE RD,TOWNLINE RD,,2-WAY,2007,7000,,,"(43.1297432963465, -78.8343313336372)"
534829,Erie,Buffalo,SYCAMORE ST,LATHROP ST,WALDEN AV,,2-WAY,1986,5700,,,"(42.9020067218724, -78.8254880905151)"
540400,Niagara,Niagara,MILITARY RD,LOCKPORT RD,RT 31 WITMER RD,,2-WAY,1979,9950,,,"(43.1233595681463, -79.0004539489746)"
536150,Erie,Grand Island,BEDELL RD,BASELINE RD,STONY POINT RD,,2-WAY,2015,4703,4489,213,"(43.0365131542079, -78.9546954631805)"
534879,Erie,Amherst,WEHRLE DR,KENSINGTON AV,YVONNE AVE,,2-WAY,2018,7944,7880,63,"(42.949685, -78.776929)"
535331,Erie,Buffalo,Gilbert St,Dorothy St,Clinton St,,2-WAY,2014,79,,,"(42.874738, -78.829061)"
530059,Erie,Holland,OLEAN RD,CHAFFEE,SAVAGE RD,BETWEEN,2-WAY,2017,8816,7499,1316,"(42.59824, -78.4974)"
530393,Erie,Tonawanda,MILITARY RD,KENMORE AV,RT 324 SHERIDAN DR,BETWEEN,2-WAY,1987,19800,,,"(42.9742207305669, -78.886513710022)"
530109,Erie,Hamburg,S WESTERN BLVD,S CREEK RD,AMSDELL RD,BETWEEN,2-WAY,2010,11975,,,"(42.7175818842242, -78.9042378306885)"
530168,Erie,Cheektowaga,GENESEE ST,AIRPORT W ENT,AIRPORT E ENT,BETWEEN,2-WAY,1991,40200,,,"(42.931466, -78.731989)"
530015,Erie,Grand Island,S GRAND ISLAND BRG,GRAND ISLAND TN LN (18A),GRAND ISLAND BLVD/SOUTH STATE PKWY (N18B),BETWEEN,2-WAY,1990,48600,,,"(43.0045765139296, -78.9474749565125)"
534491,Erie,"TONAWANDA, BUFFALO",KENMORE AVE,STARIN AV,PARKER BLVD,,2-WAY,1977,21700,,,"(42.9584679587208, -78.8420963287354)"
540343,Niagara,Lewiston,LEWISTON RD,RT 265 MILITARY RD,RT 18 CREEK RD,,2-WAY,1988,17200,,,"(43.1634831769372, -79.0376347303391)"
535134,Erie,Clarence,Juniper Pl,Goodrich Rd,Cul De Sac,,2-WAY,2014,538,,,"(43.018066, -78.638415)"
540527,Niagara,Royalton,STATE ST,END OLAP RT 271 MAIN ST,ORLEANS CO LN,,2-WAY,1999,2600,,,"(43.2130230049847, -78.4646075963974)"
544193,Niagara,Niagara Falls,PORTAGE RD,MACKENNA AV,NIAGARA ST,,2-WAY,1976,7600,,,"(43.0863654700872, -79.0420362353325)"
530020,Erie,Hamburg,HAMBURG TURNPIKE,RT 179 MILESTRIP RD,LACKAWANNA S CITY LINE,BETWEEN,2-WAY,2007,37100,,,"(42.8009427522556, -78.8465166091919)"
536444,Erie,West Seneca,SENECA ST,RIDGE RD,RT 16 CENTER RD,BETWEEN,2-WAY,2007,10200,,,"(42.8356797713636, -78.774681687355)"
533166,Erie,Buffalo,NY 33 @ Best St,,,,RAMP,2014,10013,,,"(42.9043015296094, -78.8451111316681)"
534265,Erie,Buffalo,EGGERT RD,KENVILLE RD,KENSINGTON AV,BETWEEN,2-WAY,1994,15200,,,"(42.938829, -78.799838)"
536025,Erie,Boston,BOSTON STATE RD,OMPHALIUS RD,ZIMMERMAN RD,,2-WAY,2010,7350,,,"(42.6795092493921, -78.7598490715027)"
530195,Erie,Buffalo,ELLICOTT ST,RT 16 SWAN ST,S DIVISION ST,,2-WAY,2008,2150,,,"(42.88178, -78.873289)"
544178,Niagara,North Tonawanda,PAYNE AVE,CHRISTIANA ST,THOMPSON ST,,2-WAY,1977,9800,,,"(43.028953, -78.869243)"
530232,Erie,Elma,AURORA EXPWY,RT 20A/78 BIG TREE RD,MAPLE ST,BETWEEN,2-WAY,2009,15957,,,"(42.784567, -78.595676)"
534291,Erie,Buffalo,ELMWOOD AVE,NORTH ST,SUMMER ST,,2-WAY,1980,15200,,,"(42.9034115158584, -78.8771313428879)"
531206,Erie,Amherst,SMITH RD,RT 263 MILLERSPORT HWY,NEW RD,BETWEEN,2-WAY,2015,4415,4288,126,"(43.0534419909152, -78.7259493023157)"
534289,Erie,Buffalo,ELMWOOD AVE,VIRGINIA ST,ALLEN ST,,2-WAY,1978,10900,,,"(42.8980691986322, -78.8770937919617)"
544335,Niagara,Niagara Falls,PORTAGE RD,RT 384 BUFFALO AV,MACKENNA AV,,2-WAY,1994,2100,,,"(43.0842400441796, -79.0402901172638)"
534518,Erie,Lancaster,LAKE AVE,WILLIAM ST,LANCASTER VILL LN,,2-WAY,2011,4714,4534,179,"(42.8822733524198, -78.6662131547928)"
534630,Erie,Buffalo,N OGDEN ST,WILLIAM ST,LOVEJOY ST,,2-WAY,2012,6695,5120,1574,"(42.8882675249965, -78.8024532794952)"
536119,Erie,Buffalo,LEROY AVE,RT 5 MAIN ST,FILLMORE AV,,2-WAY,2009,1057,977,79,"(42.9329507686516, -78.8426349766865)"
544061,Niagara,Lockport,EAST HIGH ST,LOCKPORT CITY LN,ERNEST/DAY RD,,2-WAY,2006,3400,,,"(43.163203, -78.657228)"
532201,Erie,Buffalo,S LEGION DR,SOUTH SIDE PKWY,CAZENOVIA ST,,2-WAY,2013,1489,,,"(42.8560022652125, -78.81622043684)"
540924,Niagara,Niagara Falls,LASALLE ARTERIAL,CAYUGA DR,NIAGARA FALLS CITY LN,,2-WAY,1988,5300,,,"(43.076991, -78.95359)"
540342,Niagara,Lewiston,LEWISTON RD,I-190,RT 265 MILITARY RD,BETWEEN,2-WAY,1976,10400,,,"(43.153931, -79.038398)"
534528,Erie,Hamburg,LEGION DR,RT 75 CAMP,HAMBURG VILL LN,,2-WAY,2004,9900,,,"(42.7295266381987, -78.8324618339539)"
530089,Erie,"ORCHARD PARK,ELMA,AURORA",TRANSIT RD,RT 20A BIG TREE RD,RT 20 SOUTHWESTERN BLVD,BETWEEN,2-WAY,1986,4300,,,"(42.7911256550431, -78.6969056725502)"
530374,Erie,CHEEKTOWAGA/LANCASTER,TRANSIT RD,LOSSON RD,BROADWAY,BETWEEN,2-WAY,1990,18900,,,"(42.8882871770634, -78.6969190835953)"
536076,Erie,Clarence,KRAUS RD,GREINER RD,CLARENCE CENTER RD,,2-WAY,2010,635,,,"(42.999879, -78.616389)"
534015,Erie,Buffalo,ALLEN ST,ELMWOOD AV,RT 384 DELAWARE AV,,2-WAY,1994,5200,,,"(42.8994367501741, -78.8754951953888)"
534830,Erie,Buffalo,TIFFT ST,HOPKINS ST,RT 62 SOUTH PARK AV,,2-WAY,1982,5900,,,"(42.846977, -78.828878)"
536476,Erie,Cheektowaga,PINE RIDGE RD,WILDY ST,GENESEE ST,,2-WAY,1986,8000,,,"(42.9173526062737, -78.7938715517521)"
533240,Erie,West Seneca,NY 400 @ Transit Rd,,,,RAMP,2013,825,,,"(42.835831, -78.698726)"
544085,Niagara,Lockport,HINMAN RD,RT 270 CAMBRIA-LOCKPORT TOWN LINE RD,LOCKPORT CITY LN,,2-WAY,2010,431,349,81,"(43.1466752516409, -78.7425059080124)"
544114,Niagara,"PENDLETON, LOCKPORT",LOCKPORT RD,CAMBRIA/LOCKPORT TN LN,BEAR RIDGE RD,BETWEEN,2-WAY,2007,6500,,,"(43.133098352805, -78.7355482578278)"
534273,Erie,Tonawanda,EGGERT RD,BRIGHTON RD,COLVIN BLVD,BETWEEN,2-WAY,1988,11300,,,"(42.9965348291825, -78.8494871556759)"
530421,Erie,West Seneca,HARLEM RD,MINERAL SPRINGS RD,RT 354 CLINTON ST,BETWEEN,2-WAY,2008,19450,,,"(42.868860018939, -78.7871485948563)"
530255,Erie,Buffalo,BAILEY AVE,WINSPEAR AV,RT 5 MAIN ST,BETWEEN,2-WAY,2008,14500,,,"(42.954758, -78.813815)"
530378,Erie,West Seneca,ORCHARD PK RD,POTTERS RD,RT 16 SENECA ST,BETWEEN,2-WAY,1978,16300,,,"(42.8408957212501, -78.7892031669617)"
530129,Erie,West Seneca,AURORA EXPWY,RT 16 SENECA ST,I-90 NYS THRUWAY,BETWEEN,2-WAY,1999,42300,,,"(42.8494818048311, -78.7851771712303)"
536078,Erie,Evans,REEVES RD,OLD LAKESHORE RD,RT5,,2-WAY,2006,1100,,,"(42.613749791446, -79.0778005803566)"
547018,Niagara,Lockport,PARK AVE,MICHIGAN ST,NEW YORK ST,,2-WAY,2011,3100,,,"(43.168, -78.711153)"
531130,Erie,Buffalo,S ELMWOOD AVE,NIAGARA ST,W CHIPPEWA ST,,2-WAY,1985,11300,,,"(42.8887529292163, -78.879047781229)"
540126,Niagara,Cambria,SAUNDERS SETTLEMENT RD,RT 425 SHAWNEE RD,RT 270 CAMBELL BLVD,,2-WAY,2015,6132,,,"(43.1446360713321, -78.798623085022)"
540455,Niagara,North Tonawanda,RT 425 TWIN CITIES HIGHWAY,ROBINSON ST,ERIE AV,,2-WAY,2002,14800,,,"(43.0374012440212, -78.8634493947029)"
530983,Erie,Buffalo,BROADWAY,ELM ST,JEFFERSON AV,,2-WAY,2007,5700,,,"(42.888354, -78.860636)"
536153,Erie,Amherst,KNOLLWOOD LA,KLEIN RD,ROLLINGWOOD,,2-WAY,2014,1168,,,"(43.002142, -78.718866)"
534357,Erie,Lancaster,FRENCH RD,RT 78 TRANSIT RD,COLUMBIA AV,,2-WAY,2007,6150,,,"(42.918618571796, -78.6942234635353)"
534216,Erie,Buffalo,DELAVAN AVE (WEST),ELMWOOD AV,RT 384 DELAWARE AV,,2-WAY,2000,4200,,,"(42.9222, -78.87475)"
549177,Niagara,Niagara Falls,28TH ST,WALNUT AVE,PINE AVE,,1-WAY,2011,500,,,"(43.0937955557867, -79.0281578153372)"
530358,Erie,Amherst,LOCKPORT EXPWY,UB ACCESS,SWEET HOME RD,BETWEEN,2-WAY,2001,40700,,,"(43.0135163683747, -78.8020697236061)"
534501,Erie,Amherst,KLEIN RD,HOPKINS RD,YOUNGS RD,,2-WAY,2007,12400,,,"(43.001656, -78.734357)"
534837,Erie,Buffalo,TONAWANDA ST,HERTEL AV,ONTARIO ST,,2-WAY,1996,8600,,,"(42.94529, -78.90154)"
530234,Erie,Aurora,AURORA EXPWY,END OLAP RT 951V OLEAN RD,RT 20A/78BIG TREE RD,BETWEEN,2-WAY,2000,8900,,,"(42.756844, -78.594303)"
534998,Erie,Buffalo,W SENECA ST,LOWER TERRACE,FRANKLIN ST,,1-WAY,2013,1918,1733,184,"(42.881070025781, -78.8786595314741)"
533065,Erie,Buffalo,I-190 @ Clinton St/Bailey Ave,,,,RAMP,2009,3928,3554,373,"(42.874045647995, -78.8127985596657)"
540489,Niagara,Cambria,CAMBRIA-WILSN RD,RT104 RIDGE RD,RT 93 N RIDGE RD,,2-WAY,1989,2800,,,"(43.2081650618526, -78.8257589936256)"
530443,Erie,Evans,ERIE RD,ANGOLA/LAKESHORE RD,CR 18 STURGEON PT RD,BETWEEN,2-WAY,2003,15700,,,"(42.638505, -79.04809)"
543029,Niagara,Lewiston,I-190 @ Lewiston,,,,RAMP,2016,1073,,,"(43.15099, -79.033256)"
544041,Niagara,Niagara Falls,CEDAR AVE,10TH ST,PORTAGE RD,,2-WAY,2003,7200,,,"(43.096716, -79.050414)"
534315,Erie,Buffalo,FERRY ST (EAST),WOHLERS AV,HUMBOLDT PKWY SB,,2-WAY,2009,9684,9318,365,"(42.914722, -78.845649)"
530363,Erie,Concord,SOUTHERN EXPWY,RT 39,GENESEE RD,BETWEEN,2-WAY,1995,9150,,,"(42.5389790141611, -78.7079429626465)"
530219,Erie,Cheektowaga,UNION RD,COMO PARK BLVD,WALDEN AV,BETWEEN,2-WAY,2006,31836,,,"(42.900521, -78.754292)"
534763,Erie,West Seneca,SENECA CREEK RD,LEIN RD,BORDEN RD,,2-WAY,1992,6500,,,"(42.8513459639604, -78.7092840671539)"
530304,Erie,Buffalo,DELAWARE AVE,AMHERST ST,HERTEL AV,BETWEEN,2-WAY,1993,28300,,,"(42.945224, -78.868232)"
530181,Erie,Cheektowaga,HARLEM RD,RT 354 CLINTON ST,WILLIAM ST,BETWEEN,2-WAY,1996,15000,,,"(42.879329, -78.784719)"
544078,Niagara,Hartland,HARTLAND RD,RT 104 RIDGE RD,HARTLAND-SOMERSET TOWN LINE RD,BETWEEN,2-WAY,2009,1756,1640,115,"(43.2749654533275, -78.5755732655525)"
530211,Erie,Buffalo,NIAGARA ST,PORTER AV,BUSTI AV,BETWEEN,2-WAY,1977,7900,,,"(42.9051992580308, -78.8958319067459)"
534859,Erie,Buffalo,VIRGINIA ST,RT 266 NIAGARA ST,WEST AV,,1-WAY,2009,4342,4097,244,"(42.894236, -78.883241)"
534844,Erie,Buffalo,UTICA ST (EAST),RT 5 MAIN ST,MICHIGAN AV,,2-WAY,2006,3500,,,"(42.9112247298248, -78.863650560379)"
536440,Erie,West Seneca,RIDGE RD,LACKAWANNA CITY LINE,SLADE RD,,2-WAY,1997,21500,,,"(42.8281186159355, -78.7947124242783)"
540928,Niagara,Lewiston,UPPER MTN RD,RT 104 LEWISTON RD,I-190,,2-WAY,2001,9200,,,"(43.150268, -79.034464)"
534125,Erie,Buffalo,BUSTI AVE,PORTER AV,MASSACHUSETTS AV,,1-WAY,1990,5600,,,"(42.9037347121831, -78.897783011198)"
536340,Erie,Lancaster,CEMETERY RD,NICHTER RD,WALDEN AV,,2-WAY,1998,5300,,,"(42.9171944815224, -78.6376422643662)"
540037,Niagara,Porter,LAKE RD,ROBERT MOSES PKWY,PORTER CENTER RD,,2-WAY,1975,1300,,,"(43.2816418545654, -78.962350487709)"
544245,Niagara,Cambria,UPPER MTN RD,RT 425 SHAWNEE RD,THRALL RD,,2-WAY,1977,1200,,,"(43.1613917323881, -78.8036495447159)"
544068,Niagara,Pendleton,FISK RD,SHEETRAM RD,RT 78 TRANSIT RD,,2-WAY,2018,2782,2609,172,"(43.113358816765, -78.7093967199326)"
540014,Niagara,Niagara Falls,HYDE PARK BLVD,START RT 182 OLAP,END RT 182 OLAP,,2-WAY,2007,14200,,,"(43.1080582257774, -79.0300253033638)"
530904,Erie,Grand Island,SOUTH ST PKWY,LOVE RD,GRAND ISLAND BRIDGE RAMP,,2-WAY,2003,9800,,,"(42.9985818855083, -78.951181769371)"
534448,Erie,Buffalo,HURON ST (EAST),RT 5 MAIN ST,GENESEE ST,,2-WAY,2006,3600,,,"(42.8885976788894, -78.8732072710991)"
536219,Erie,Lancaster,SCHWARTZ RD,HALL RD,WILLIAM ST,,2-WAY,2003,4300,,,"(42.8796042842515, -78.6072072386742)"
533174,Erie,Buffalo,NY 33 @ Grider St,,,,RAMP,2014,4862,,,"(42.929433, -78.83036)"
534055,Erie,Grand Island,BASE LINE RD,WEBB RD,WHITEHAVEN RD,,2-WAY,2019,5353,5080,272,"(43.0169111323492, -78.9655423164368)"
540012,Niagara,Niagara Falls,HYDE PARK BLVD,LOCKPORT RD,RT 31 COLLEGE AV,,2-WAY,1979,11800,,,"(43.1194479575231, -79.0349552035332)"
533094,Erie,Buffalo,I-190 @ Austin St,,,,RAMP,2014,2693,,,"(42.937224, -78.90451)"
534857,Erie,Holland,VERMONT HILL RD,S PROTECTION RD,Geer Rd,,2-WAY,2010,900,,,"(42.608047, -78.494395)"
546007,Niagara,Royalton,TOWN LINE RD,ROOT RD,ROBSON RD,,2-WAY,2011,450,,,"(43.2162832263791, -78.5123666785736)"
534594,Erie,Buffalo,MICHIGAN AVE,WILLIAM ST,BROADWAY,,2-WAY,2002,3900,,,"(42.885883, -78.867699)"
534658,Erie,Buffalo,NOTTINGHAM TERR,LINCOLN PKWY,RT 384 DELAWARE AV,,2-WAY,2003,3500,,,"(42.934812, -78.868651)"
530554,Erie,Buffalo,NIAGARA THRUWAY,AMHERST ST (N12),AUSTIN/HERTEL (N13),BETWEEN,2-WAY,2004,61250,,,"(42.935485, -78.90398)"
541105,Niagara,North Tonawanda,NASH RD,DIVISION ST,WALCK RD,,2-WAY,1991,15800,,,"(43.0420532130928, -78.865259885788)"
530954EB,Erie,Amherst,UB Access Ramp,I 990,JJ Audubon Pkwy,BETWEEN,1-WAY,2015,2681,2611,69,"(43.005942, -78.798236)"
534666,Erie,Evans,OLD LAKE SHORE,DENNIS RD,STURGEON POINT RD,,2-WAY,2017,1835,1749,85,"(42.675033, -79.040992)"
540085,Niagara,North Tonawanda,OLIVER ST,WHEATFIELD ST,LINWOOD AV,,2-WAY,2015,5699,5483,215,"(43.0431176469463, -78.8820746541023)"
540020,Niagara,Niagara,PACKARD RD,PORTER RD,RT 265 MILITARY RD,,2-WAY,1988,19500,,,"(43.1081835498135, -78.9867559075356)"
534100,Erie,Lancaster,BOWEN RD,LANCASTER/ELMA TN LN (HALL RD),WILLIAM ST,,2-WAY,2013,6952,6621,330,"(42.8778510485167, -78.6405792832375)"
537065,Erie,Tonawanda,FRANKLIN ST,JAMES ST,MAIN ST,BETWEEN,2-WAY,2015,1859,,,"(43.006375, -78.883095)"
544224,Niagara,North Tonawanda,SWEENEY ST,OLIVER ST,PAYNE AV,,2-WAY,2014,4766,4696,69,"(43.0233451757877, -78.8712412118912)"
549198,Niagara,Niagara Falls,7th St,Ferry Ave,Walnut Ave,,2-WAY,2012,662,645,16,"(43.0918128839896, -79.0542268753052)"
540107,Niagara,Lewiston,SAUNDERS SETTLEMENT RD,RT 265 MILITARY RD,WALMORE RD,,2-WAY,2015,9121,,,"(43.1402815478637, -78.970448076725)"
530212,Erie,Buffalo,NIAGARA ST,TONAWANDA ST,AMHERST ST,BETWEEN,2-WAY,1986,14200,,,"(42.931793, -78.900418)"
534591,Erie,Buffalo,MICHIGAN AVE,CARROLL ST,SENECA ST,,2-WAY,1978,4800,,,"(42.8790539465601, -78.8698303699493)"
534318,Erie,Buffalo,FERRY ST (EAST),GRIDER ST,RT 62 BAILEY AV,,2-WAY,1980,7300,,,"(42.914596, -78.820918)"
530266,Erie,Buffalo,NIAGARA THRUWAY,NIAGARA ST (N8),PORTER AV/PEACE BR (N9),BETWEEN,2-WAY,1995,62100,,,"(42.894595, -78.89411)"
531017,Erie,Amherst,N ELLICOTT CREEK,RT 62 NF BLVD,SWEET HOME RD,,2-WAY,1992,1300,,,"(43.0222421607566, -78.8061325997114)"
537018,Erie,Hamburg,BAYVIEW RD,RT 5 LAKE SHORE RD,WILLOWDALE AV,BETWEEN,2-WAY,2010,2061,2003,57,"(42.777367, -78.847518)"
534467,Erie,Elma,JAMISON RD,MAPLE ST,SCHULTZ RD,,2-WAY,1998,4700,,,"(42.8049651866563, -78.6212110519409)"
537088,Erie,Elma,WEST BLOOD RD,MAPLE ST,RT GIRDLE RD,,2-WAY,2011,1725,,,"(42.792086, -78.617501)"
530338,Erie,Buffalo,NIAGARA ST,HERTEL AV,ONTARIO ST,BETWEEN,2-WAY,2011,15950,,,"(42.943292, -78.90677)"
544207,Niagara,"PENDLETON, LOCKPORT",ROBINSON RD,E CANAL RD,RT 93 LKPT BYPASS,,2-WAY,1996,10800,,,"(43.1328889118428, -78.7162256240845)"
532109,Erie,Elma,SCHWARTZ RD,RT 354 CLINTON ST,HALL RD,BETWEEN,2-WAY,2009,4133,3960,172,"(42.857709, -78.606432)"
534680,Erie,Tonawanda,PARKER BLVD,RT 324 SHERIDAN DR,EGGERT RD,,2-WAY,2009,5170,5106,63,"(42.984001, -78.837443)"
544179,Niagara,North Tonawanda,PAYNE AVE,THOMPSON ST,SCHENCK ST,,2-WAY,1985,4600,,,"(43.0309941623029, -78.8700449466705)"
536229,Erie,Orchard Park,WEBSTER CORNERS RD,ABBOTT RD,CALIFORNIA RD,,2-WAY,2014,1143,,,"(42.781927, -78.786412)"
540097,Niagara,Niagara Falls,WHIRLPOOL ST,CLEVELAND AV,WHIRLPOOL BRIDGE,,2-WAY,2014,2228,,,"(43.1078761138302, -79.0554445981979)"
530121,Erie,Alden,BROADWAY,ALDEN CRITTENDEN RD,GENESEE CO LINE,BETWEEN,2-WAY,2006,6200,,,"(42.899916, -78.477809)"
530547,Erie,Buffalo,NIAGARA THRUWAY,SMITH ST (N4),HAMBURG/LOUISIANA STS (N5),BETWEEN,2-WAY,1996,67800,,,"(42.872332, -78.851001)"
534206,Erie,Buffalo,DELAVAN AVE (EAST),HUMBOLDT PKWY NB,FILLMORE AV,,2-WAY,2003,9400,,,"(42.921893, -78.841301)"
534712,Erie,Buffalo,PROSPECT ST,GEORGIA ST,VIRGINIA ST,,1-WAY,1993,450,,,"(42.8917026111826, -78.8815248012543)"
534468,Erie,Elma,JAMISON RD,SCHULTZ RD,GIRDLE RD,,2-WAY,1976,2900,,,"(42.805089, -78.611787)"
534846,Erie,Buffalo,UTICA ST (EAST),JEFFERSON AV,WOHLERS AV,,2-WAY,1998,6000,,,"(42.911095, -78.851406)"
534700,Erie,Cheektowaga,PINE RIDGE RD,DELAVAN AV,MARYVALE RD,,2-WAY,2011,3072,2960,111,"(42.930623, -78.789383)"
530252,Erie,Buffalo,BAILEY AVE,RT 16 SENECA ST,RT 354 CLINTON ST,BETWEEN,2-WAY,1979,11000,,,"(42.8696581388141, -78.821679353714)"
530161,Erie,Sardinia,SPRINGVILLE RD,RT 240 VAUGHN ST,START OLAP RT 16 OLEAN RD,BETWEEN,2-WAY,1981,2500,,,"(42.515784819322, -78.5531929135323)"
534968,Erie,Evans,STURGEON POINT RD,VERSAILLES PLANK RD,RT 20 SOUTHWESTERN BLVD,,2-WAY,2008,1200,,,"(42.676677, -78.963979)"
530236,Erie,Tonawanda,MAIN ST,I-290 YOUNGMANN EXPWY,TONAWANDA CITY LN,BETWEEN,2-WAY,2014,14456,,,"(42.9997118078485, -78.8819968700409)"
530325,Erie,Tonawanda,NIAGARA THRUWAY,INT 15 SB RT 324 OLAP,INT 16 I-290,BETWEEN,2-WAY,1987,54400,,,"(42.977133, -78.910611)"
541228,Niagara,Lockport,UPPER MTN RD,Sunset Dr,LOCKPORT S CL,,2-WAY,1981,3250,,,"(43.1660401591929, -78.727118074894)"
544156,Niagara,North Tonawanda,NINTH AV,OLIVER ST,GILMORE AV,,2-WAY,2019,2074,1801,272,"(43.0430000308535, -78.8804921507835)"
534292,Erie,Buffalo,ELMWOOD AVE,SUMMER ST,BRYANT ST,,2-WAY,1980,15200,,,"(42.90629, -78.877176)"
531317,Erie,Buffalo,HAMBURG ST EXT,SWAN ST,JEFFERSON AV,,2-WAY,2014,2644,2525,118,"(42.878947, -78.855207)"
534440,Erie,Amherst,HOPKINS RD,RT 324 SHERIDAN DR,MAPLE RD,,2-WAY,1996,12600,,,"(42.983723239537, -78.7395038455725)"
544227,Niagara,North Tonawanda,SWEENEY ST,CLAIR AVE,ROBINSON ST,,2-WAY,2017,4864,4762,101,"(43.0313941343473, -78.8301014900208)"
530333,Erie,Newstead,AKRON RD,HUNTS CORNERS-AKRON RD,BLOOMINGDALE RD,BETWEEN,2-WAY,2010,2320,,,"(43.0279315448707, -78.5029336810112)"
