,5 Minutes,Lane 1 Flow (Veh/5 Minutes),# Lane Points,% Observed
4163,04/02/2016 10:55,95,1,100
4164,04/02/2016 11:00,101,1,100
4165,04/02/2016 11:05,104,1,100
4166,04/02/2016 11:10,117,1,100
4167,04/02/2016 11:15,105,1,100
4168,04/02/2016 11:20,124,1,100
4169,04/02/2016 11:25,75,1,100
4170,04/02/2016 11:30,102,1,100
4171,04/02/2016 11:35,115,1,100
4172,04/02/2016 11:40,112,1,100
4173,04/02/2016 11:45,105,1,100
4174,04/02/2016 11:50,93,1,100
4175,04/02/2016 11:55,97,1,100
4176,04/02/2016 12:00,89,1,100
4177,04/02/2016 12:05,77,1,100
4178,04/02/2016 12:10,92,1,100
4179,04/02/2016 12:15,100,1,100
4180,04/02/2016 12:20,97,1,100
4181,04/02/2016 12:25,105,1,100
4182,04/02/2016 12:30,99,1,100
4183,04/02/2016 12:35,94,1,100
4184,04/02/2016 12:40,116,1,100
4185,04/02/2016 12:45,96,1,100
4186,04/02/2016 12:50,110,1,100
4187,04/02/2016 12:55,93,1,100
4188,04/02/2016 13:00,102,1,100
4189,04/02/2016 13:05,99,1,100
4190,04/02/2016 13:10,82,1,100
4191,04/02/2016 13:15,95,1,100
4192,04/02/2016 13:20,101,1,100
4193,04/02/2016 13:25,99,1,100
4194,04/02/2016 13:30,96,1,100
4195,04/02/2016 13:35,84,1,100
4196,04/02/2016 13:40,98,1,100
4197,04/02/2016 13:45,101,1,100
4198,04/02/2016 13:50,103,1,100
4199,04/02/2016 13:55,92,1,100
4200,04/02/2016 14:00,103,1,100
4201,04/02/2016 14:05,104,1,100
4202,04/02/2016 14:10,105,1,100
4203,04/02/2016 14:15,85,1,100
4204,04/02/2016 14:20,101,1,100
4205,04/02/2016 14:25,108,1,100
4206,04/02/2016 14:30,99,1,100
4207,04/02/2016 14:35,104,1,100
4208,04/02/2016 14:40,109,1,100
4209,04/02/2016 14:45,114,1,100
4210,04/02/2016 14:50,101,1,100
4211,04/02/2016 14:55,108,1,100
4212,04/02/2016 15:00,101,1,100
4213,04/02/2016 15:05,111,1,100
4214,04/02/2016 15:10,82,1,100
4215,04/02/2016 15:15,105,1,100
4216,04/02/2016 15:20,95,1,100
4217,04/02/2016 15:25,93,1,100
4218,04/02/2016 15:30,88,1,100
4219,04/02/2016 15:35,97,1,100
4220,04/02/2016 15:40,105,1,100
4221,04/02/2016 15:45,116,1,100
4222,04/02/2016 15:50,109,1,100
4223,04/02/2016 15:55,98,1,100
4224,04/02/2016 16:00,107,1,100
4225,04/02/2016 16:05,103,1,100
4226,04/02/2016 16:10,87,1,100
4227,04/02/2016 16:15,115,1,100
4228,04/02/2016 16:20,100,1,100
4229,04/02/2016 16:25,90,1,100
4230,04/02/2016 16:30,89,1,100
4231,04/02/2016 16:35,105,1,100
4232,04/02/2016 16:40,96,1,100
4233,04/02/2016 16:45,105,1,100
4234,04/02/2016 16:50,80,1,100
4235,04/02/2016 16:55,98,1,100
4236,04/02/2016 17:00,93,1,100
4237,04/02/2016 17:05,75,1,100
4238,04/02/2016 17:10,85,1,100
4239,04/02/2016 17:15,100,1,100
4240,04/02/2016 17:20,85,1,100
4241,04/02/2016 17:25,99,1,100
4242,04/02/2016 17:30,99,1,100
4243,04/02/2016 17:35,94,1,100
4244,04/02/2016 17:40,82,1,100
4245,04/02/2016 17:45,91,1,100
4246,04/02/2016 17:50,91,1,100
4247,04/02/2016 17:55,81,1,100
4248,04/02/2016 18:00,84,1,100
4249,04/02/2016 18:05,75,1,100
4250,04/02/2016 18:10,88,1,100
4251,04/02/2016 18:15,94,1,100
4252,04/02/2016 18:20,82,1,100
4253,04/02/2016 18:25,89,1,100
4254,04/02/2016 18:30,87,1,100
4255,04/02/2016 18:35,72,1,100
4256,04/02/2016 18:40,74,1,100
4257,04/02/2016 18:45,64,1,100
4258,04/02/2016 18:50,80,1,100
4259,04/02/2016 18:55,83,1,100
4260,04/02/2016 19:00,75,1,100
4261,04/02/2016 19:05,84,1,100
4262,04/02/2016 19:10,77,1,100
4263,04/02/2016 19:15,76,1,100
4264,04/02/2016 19:20,81,1,100
4265,04/02/2016 19:25,87,1,100
4266,04/02/2016 19:30,85,1,100
4267,04/02/2016 19:35,72,1,100
4268,04/02/2016 19:40,76,1,100
4269,04/02/2016 19:45,60,1,100
4270,04/02/2016 19:50,82,1,100
4271,04/02/2016 19:55,77,1,100
4272,04/02/2016 20:00,64,1,100
4273,04/02/2016 20:05,56,1,100
4274,04/02/2016 20:10,65,1,100
4275,04/02/2016 20:15,54,1,100
4276,04/02/2016 20:20,63,1,100
4277,04/02/2016 20:25,52,1,100
4278,04/02/2016 20:30,58,1,100
4279,04/02/2016 20:35,56,1,100
4280,04/02/2016 20:40,54,1,100
4281,04/02/2016 20:45,51,1,100
4282,04/02/2016 20:50,45,1,100
4283,04/02/2016 20:55,41,1,100
4284,04/02/2016 21:00,43,1,100
4285,04/02/2016 21:05,54,1,100
4286,04/02/2016 21:10,57,1,100
4287,04/02/2016 21:15,53,1,100
4288,04/02/2016 21:20,45,1,100
4289,04/02/2016 21:25,45,1,100
4290,04/02/2016 21:30,45,1,100
4291,04/02/2016 21:35,36,1,100
4292,04/02/2016 21:40,39,1,100
4293,04/02/2016 21:45,49,1,100
4294,04/02/2016 21:50,39,1,100
4295,04/02/2016 21:55,38,1,100
4296,04/02/2016 22:00,36,1,100
4297,04/02/2016 22:05,26,1,100
4298,04/02/2016 22:10,29,1,100
4299,04/02/2016 22:15,41,1,100
4300,04/02/2016 22:20,39,1,100
4301,04/02/2016 22:25,28,1,100
4302,04/02/2016 22:30,29,1,100
4303,04/02/2016 22:35,22,1,100
4304,04/02/2016 22:40,25,1,100
4305,04/02/2016 22:45,28,1,100
4306,04/02/2016 22:50,19,1,100
4307,04/02/2016 22:55,17,1,100
4308,04/02/2016 23:00,14,1,100
4309,04/02/2016 23:05,22,1,100
4310,04/02/2016 23:10,21,1,100
4311,04/02/2016 23:15,22,1,100
4312,04/02/2016 23:20,18,1,100
4313,04/02/2016 23:25,21,1,100
4314,04/02/2016 23:30,8,1,100
4315,04/02/2016 23:35,17,1,100
4316,04/02/2016 23:40,16,1,100
4317,04/02/2016 23:45,17,1,100
4318,04/02/2016 23:50,10,1,100
4319,04/02/2016 23:55,16,1,100
4320,05/02/2016 0:00,11,1,100
4321,05/02/2016 0:05,14,1,100
4322,05/02/2016 0:10,13,1,100
4323,05/02/2016 0:15,5,1,100
4324,05/02/2016 0:20,11,1,100
4325,05/02/2016 0:25,11,1,100
4326,05/02/2016 0:30,11,1,100
4327,05/02/2016 0:35,11,1,100
4328,05/02/2016 0:40,7,1,100
4329,05/02/2016 0:45,7,1,100
4330,05/02/2016 0:50,9,1,100
4331,05/02/2016 0:55,4,1,100
4332,05/02/2016 1:00,6,1,100
4333,05/02/2016 1:05,3,1,100
4334,05/02/2016 1:10,6,1,100
4335,05/02/2016 1:15,11,1,100
4336,05/02/2016 1:20,3,1,100
4337,05/02/2016 1:25,4,1,100
4338,05/02/2016 1:30,5,1,100
4339,05/02/2016 1:35,4,1,100
4340,05/02/2016 1:40,1,1,100
4341,05/02/2016 1:45,4,1,100
4342,05/02/2016 1:50,2,1,100
4343,05/02/2016 1:55,2,1,100
4344,05/02/2016 2:00,7,1,100
4345,05/02/2016 2:05,5,1,100
4346,05/02/2016 2:10,5,1,100
4347,05/02/2016 2:15,8,1,100
4348,05/02/2016 2:20,6,1,100
4349,05/02/2016 2:25,3,1,100
4350,05/02/2016 2:30,2,1,100
4351,05/02/2016 2:35,6,1,100
4352,05/02/2016 2:40,7,1,100
4353,05/02/2016 2:45,3,1,100
4354,05/02/2016 2:50,2,1,100
4355,05/02/2016 2:55,3,1,100
4356,05/02/2016 3:00,1,1,100
4357,05/02/2016 3:05,4,1,100
4358,05/02/2016 3:10,6,1,100
4359,05/02/2016 3:15,4,1,100
4360,05/02/2016 3:20,7,1,100
4361,05/02/2016 3:25,7,1,100
4362,05/02/2016 3:30,7,1,100
4363,05/02/2016 3:35,5,1,100
4364,05/02/2016 3:40,6,1,100
4365,05/02/2016 3:45,11,1,100
4366,05/02/2016 3:50,10,1,100
4367,05/02/2016 3:55,6,1,100
4368,05/02/2016 4:00,6,1,100
4369,05/02/2016 4:05,5,1,100
4370,05/02/2016 4:10,12,1,100
4371,05/02/2016 4:15,7,1,100
4372,05/02/2016 4:20,5,1,100
4373,05/02/2016 4:25,17,1,100
4374,05/02/2016 4:30,15,1,100
4375,05/02/2016 4:35,25,1,100
4376,05/02/2016 4:40,38,1,100
4377,05/02/2016 4:45,27,1,100
4378,05/02/2016 4:50,35,1,100
4379,05/02/2016 4:55,28,1,100
4380,05/02/2016 5:00,32,1,100
4381,05/02/2016 5:05,47,1,100
4382,05/02/2016 5:10,53,1,100
4383,05/02/2016 5:15,50,1,100
4384,05/02/2016 5:20,59,1,100
4385,05/02/2016 5:25,59,1,100
4386,05/02/2016 5:30,66,1,100
4387,05/02/2016 5:35,68,1,100
4388,05/02/2016 5:40,81,1,100
4389,05/02/2016 5:45,72,1,100
4390,05/02/2016 5:50,87,1,100
4391,05/02/2016 5:55,77,1,100
4392,05/02/2016 6:00,83,1,100
4393,05/02/2016 6:05,81,1,100
4394,05/02/2016 6:10,114,1,100
4395,05/02/2016 6:15,118,1,100
4396,05/02/2016 6:20,160,1,100
4397,05/02/2016 6:25,119,1,100
4398,05/02/2016 6:30,127,1,100
4399,05/02/2016 6:35,152,1,100
4400,05/02/2016 6:40,170,1,100
4401,05/02/2016 6:45,162,1,100
4402,05/02/2016 6:50,136,1,100
4403,05/02/2016 6:55,133,1,100
4404,05/02/2016 7:00,144,1,100
4405,05/02/2016 7:05,130,1,100
4406,05/02/2016 7:10,129,1,100
4407,05/02/2016 7:15,138,1,100
4408,05/02/2016 7:20,128,1,100
4409,05/02/2016 7:25,107,1,100
4410,05/02/2016 7:30,83,1,100
4411,05/02/2016 7:35,86,1,100
4412,05/02/2016 7:40,77,1,100
4413,05/02/2016 7:45,70,1,100
4414,05/02/2016 7:50,85,1,100
4415,05/02/2016 7:55,70,1,100
4416,05/02/2016 8:00,79,1,100
4417,05/02/2016 8:05,82,1,100
4418,05/02/2016 8:10,80,1,100
4419,05/02/2016 8:15,82,1,100
4420,05/02/2016 8:20,85,1,100
4421,05/02/2016 8:25,77,1,100
4422,05/02/2016 8:30,72,1,100
4423,05/02/2016 8:35,67,1,100
4424,05/02/2016 8:40,66,1,100
4425,05/02/2016 8:45,85,1,100
4426,05/02/2016 8:50,72,1,100
4427,05/02/2016 8:55,76,1,100
4428,05/02/2016 9:00,89,1,100
4429,05/02/2016 9:05,88,1,100
4430,05/02/2016 9:10,90,1,100
4431,05/02/2016 9:15,105,1,100
4432,05/02/2016 9:20,105,1,100
4433,05/02/2016 9:25,106,1,100
4434,05/02/2016 9:30,123,1,100
4435,05/02/2016 9:35,104,1,100
4436,05/02/2016 9:40,114,1,100
4437,05/02/2016 9:45,99,1,100
4438,05/02/2016 9:50,90,1,100
4439,05/02/2016 9:55,98,1,100
4440,05/02/2016 10:00,97,1,100
4441,05/02/2016 10:05,111,1,100
4442,05/02/2016 10:10,122,1,100
4443,05/02/2016 10:15,121,1,100
4444,05/02/2016 10:20,113,1,100
4445,05/02/2016 10:25,109,1,100
4446,05/02/2016 10:30,99,1,100
4447,05/02/2016 10:35,110,1,100
4448,05/02/2016 10:40,110,1,100
4449,05/02/2016 10:45,109,1,100
4450,05/02/2016 10:50,112,1,100
4451,05/02/2016 10:55,99,1,100
4452,05/02/2016 11:00,91,1,100
4453,05/02/2016 11:05,102,1,100
4454,05/02/2016 11:10,113,1,100
4455,05/02/2016 11:15,99,1,100
4456,05/02/2016 11:20,107,1,100
4457,05/02/2016 11:25,110,1,100
4458,05/02/2016 11:30,82,1,100
4459,05/02/2016 11:35,94,1,100
4460,05/02/2016 11:40,115,1,100
4461,05/02/2016 11:45,96,1,100
4462,05/02/2016 11:50,124,1,100
4463,05/02/2016 11:55,111,1,100
4464,05/02/2016 12:00,100,1,100
4465,05/02/2016 12:05,108,1,100
4466,05/02/2016 12:10,99,1,100
4467,05/02/2016 12:15,101,1,100
4468,05/02/2016 12:20,104,1,100
4469,05/02/2016 12:25,104,1,100
4470,05/02/2016 12:30,113,1,100
4471,05/02/2016 12:35,97,1,100
4472,05/02/2016 12:40,87,1,100
4473,05/02/2016 12:45,103,1,100
4474,05/02/2016 12:50,101,1,100
4475,05/02/2016 12:55,83,1,100
4476,05/02/2016 13:00,91,1,100
4477,05/02/2016 13:05,88,1,100
4478,05/02/2016 13:10,90,1,100
4479,05/02/2016 13:15,101,1,100
4480,05/02/2016 13:20,103,1,100
4481,05/02/2016 13:25,114,1,100
4482,05/02/2016 13:30,95,1,100
4483,05/02/2016 13:35,90,1,100
4484,05/02/2016 13:40,110,1,100
4485,05/02/2016 13:45,96,1,100
4486,05/02/2016 13:50,105,1,100
4487,05/02/2016 13:55,104,1,100
4488,05/02/2016 14:00,91,1,100
4489,05/02/2016 14:05,76,1,100
4490,05/02/2016 14:10,103,1,100
4491,05/02/2016 14:15,84,1,100
4492,05/02/2016 14:20,102,1,100
4493,05/02/2016 14:25,108,1,100
4494,05/02/2016 14:30,85,1,100
4495,05/02/2016 14:35,109,1,100
4496,05/02/2016 14:40,130,1,100
4497,05/02/2016 14:45,115,1,100
4498,05/02/2016 14:50,110,1,100
4499,05/02/2016 14:55,112,1,100
4500,05/02/2016 15:00,112,1,100
4501,05/02/2016 15:05,101,1,100
4502,05/02/2016 15:10,91,1,100
4503,05/02/2016 15:15,101,1,100
4504,05/02/2016 15:20,107,1,100
4505,05/02/2016 15:25,119,1,100
4506,05/02/2016 15:30,101,1,100
4507,05/02/2016 15:35,88,1,100
4508,05/02/2016 15:40,93,1,100
4509,05/02/2016 15:45,111,1,100
4510,05/02/2016 15:50,93,1,100
4511,05/02/2016 15:55,95,1,100
4512,05/02/2016 16:00,90,1,100
4513,05/02/2016 16:05,86,1,100
4514,05/02/2016 16:10,89,1,100
4515,05/02/2016 16:15,103,1,100
4516,05/02/2016 16:20,116,1,100
4517,05/02/2016 16:25,81,1,100
4518,05/02/2016 16:30,86,1,100
4519,05/02/2016 16:35,96,1,100
4520,05/02/2016 16:40,94,1,100
4521,05/02/2016 16:45,98,1,100
4522,05/02/2016 16:50,88,1,100
4523,05/02/2016 16:55,78,1,100
4524,05/02/2016 17:00,89,1,100
4525,05/02/2016 17:05,88,1,100
4526,05/02/2016 17:10,101,1,100
4527,05/02/2016 17:15,102,1,100
4528,05/02/2016 17:20,104,1,100
4529,05/02/2016 17:25,89,1,100
4530,05/02/2016 17:30,89,1,100
4531,05/02/2016 17:35,90,1,100
4532,05/02/2016 17:40,90,1,100
4533,05/02/2016 17:45,88,1,100
4534,05/02/2016 17:50,80,1,100
4535,05/02/2016 17:55,76,1,100
4536,05/02/2016 18:00,73,1,100
4537,05/02/2016 18:05,81,1,100
4538,05/02/2016 18:10,77,1,100
4539,05/02/2016 18:15,67,1,100
4540,05/02/2016 18:20,93,1,100
4541,05/02/2016 18:25,85,1,100
4542,05/02/2016 18:30,82,1,100
4543,05/02/2016 18:35,85,1,100
4544,05/02/2016 18:40,96,1,100
4545,05/02/2016 18:45,88,1,100
4546,05/02/2016 18:50,83,1,100
4547,05/02/2016 18:55,106,1,100
4548,05/02/2016 19:00,92,1,100
4549,05/02/2016 19:05,83,1,100
4550,05/02/2016 19:10,85,1,100
4551,05/02/2016 19:15,98,1,100
4552,05/02/2016 19:20,88,1,100
4553,05/02/2016 19:25,84,1,100
4554,05/02/2016 19:30,97,1,100
4555,05/02/2016 19:35,93,1,100
4556,05/02/2016 19:40,97,1,100
4557,05/02/2016 19:45,91,1,100
4558,05/02/2016 19:50,90,1,100
4559,05/02/2016 19:55,95,1,100
4560,05/02/2016 20:00,78,1,100
4561,05/02/2016 20:05,60,1,100
4562,05/02/2016 20:10,59,1,100
4563,05/02/2016 20:15,67,1,100
4564,05/02/2016 20:20,60,1,100
4565,05/02/2016 20:25,66,1,100
4566,05/02/2016 20:30,73,1,100
4567,05/02/2016 20:35,78,1,100
4568,05/02/2016 20:40,70,1,100
4569,05/02/2016 20:45,67,1,100
4570,05/02/2016 20:50,45,1,100
4571,05/02/2016 20:55,59,1,100
4572,05/02/2016 21:00,56,1,100
4573,05/02/2016 21:05,59,1,100
4574,05/02/2016 21:10,52,1,100
4575,05/02/2016 21:15,61,1,100
4576,05/02/2016 21:20,52,1,100
4577,05/02/2016 21:25,49,1,100
4578,05/02/2016 21:30,58,1,100
4579,05/02/2016 21:35,55,1,100
4580,05/02/2016 21:40,62,1,100
4581,05/02/2016 21:45,45,1,100
4582,05/02/2016 21:50,49,1,100
4583,05/02/2016 21:55,40,1,100
4584,05/02/2016 22:00,40,1,100
4585,05/02/2016 22:05,43,1,100
4586,05/02/2016 22:10,46,1,100
4587,05/02/2016 22:15,48,1,100
4588,05/02/2016 22:20,42,1,100
4589,05/02/2016 22:25,39,1,100
4590,05/02/2016 22:30,33,1,100
4591,05/02/2016 22:35,45,1,100
4592,05/02/2016 22:40,31,1,100
4593,05/02/2016 22:45,25,1,100
4594,05/02/2016 22:50,40,1,100
4595,05/02/2016 22:55,37,1,100
4596,05/02/2016 23:00,40,1,100
4597,05/02/2016 23:05,24,1,100
4598,05/02/2016 23:10,29,1,100
4599,05/02/2016 23:15,27,1,100
4600,05/02/2016 23:20,27,1,100
4601,05/02/2016 23:25,18,1,100
4602,05/02/2016 23:30,22,1,100
4603,05/02/2016 23:35,21,1,100
4604,05/02/2016 23:40,24,1,100
4605,05/02/2016 23:45,32,1,100
4606,05/02/2016 23:50,22,1,100
4607,05/02/2016 23:55,18,1,100
4608,08/02/2016 0:00,15,1,100
4609,08/02/2016 0:05,12,1,100
4610,08/02/2016 0:10,8,1,100
4611,08/02/2016 0:15,18,1,100
4612,08/02/2016 0:20,11,1,100
4613,08/02/2016 0:25,10,1,100
4614,08/02/2016 0:30,7,1,100
4615,08/02/2016 0:35,15,1,100
4616,08/02/2016 0:40,7,1,100
4617,08/02/2016 0:45,9,1,100
4618,08/02/2016 0:50,10,1,100
4619,08/02/2016 0:55,3,1,100
4620,08/02/2016 1:00,6,1,100
4621,08/02/2016 1:05,9,1,100
4622,08/02/2016 1:10,9,1,100
4623,08/02/2016 1:15,7,1,100
4624,08/02/2016 1:20,5,1,100
4625,08/02/2016 1:25,7,1,100
4626,08/02/2016 1:30,10,1,100
4627,08/02/2016 1:35,3,1,100
4628,08/02/2016 1:40,8,1,100
4629,08/02/2016 1:45,6,1,100
4630,08/02/2016 1:50,6,1,100
4631,08/02/2016 1:55,3,1,100
4632,08/02/2016 2:00,8,1,100
4633,08/02/2016 2:05,1,1,100
4634,08/02/2016 2:10,4,1,100
4635,08/02/2016 2:15,8,1,100
4636,08/02/2016 2:20,9,1,100
4637,08/02/2016 2:25,9,1,100
4638,08/02/2016 2:30,9,1,100
4639,08/02/2016 2:35,6,1,100
4640,08/02/2016 2:40,8,1,100
4641,08/02/2016 2:45,8,1,100
4642,08/02/2016 2:50,6,1,100
4643,08/02/2016 2:55,5,1,100
4644,08/02/2016 3:00,4,1,100
4645,08/02/2016 3:05,5,1,100
4646,08/02/2016 3:10,14,1,100
4647,08/02/2016 3:15,7,1,100
4648,08/02/2016 3:20,4,1,100
4649,08/02/2016 3:25,6,1,100
4650,08/02/2016 3:30,9,1,100
4651,08/02/2016 3:35,8,1,100
4652,08/02/2016 3:40,8,1,100
4653,08/02/2016 3:45,13,1,100
4654,08/02/2016 3:50,12,1,100
4655,08/02/2016 3:55,10,1,100
4656,08/02/2016 4:00,9,1,100
4657,08/02/2016 4:05,18,1,100
4658,08/02/2016 4:10,19,1,100
4659,08/02/2016 4:15,23,1,100
4660,08/02/2016 4:20,13,1,100
4661,08/02/2016 4:25,25,1,100
4662,08/02/2016 4:30,22,1,100
4663,08/02/2016 4:35,24,1,100
4664,08/02/2016 4:40,38,1,100
4665,08/02/2016 4:45,45,1,100
4666,08/02/2016 4:50,54,1,100
4667,08/02/2016 4:55,47,1,100
4668,08/02/2016 5:00,74,1,100
4669,08/02/2016 5:05,54,1,100
4670,08/02/2016 5:10,66,1,100
4671,08/02/2016 5:15,68,1,100
4672,08/02/2016 5:20,65,1,100
4673,08/02/2016 5:25,88,1,100
4674,08/02/2016 5:30,78,1,100
4675,08/02/2016 5:35,92,1,100
4676,08/02/2016 5:40,106,1,100
4677,08/02/2016 5:45,91,1,100
4678,08/02/2016 5:50,116,1,100
4679,08/02/2016 5:55,109,1,100
4680,08/02/2016 6:00,96,1,100
4681,08/02/2016 6:05,119,1,100
4682,08/02/2016 6:10,123,1,100
4683,08/02/2016 6:15,127,1,100
4684,08/02/2016 6:20,151,1,100
4685,08/02/2016 6:25,157,1,100
4686,08/02/2016 6:30,146,1,100
4687,08/02/2016 6:35,170,1,100
4688,08/02/2016 6:40,171,1,100
4689,08/02/2016 6:45,164,1,100
4690,08/02/2016 6:50,140,1,100
4691,08/02/2016 6:55,129,1,100
4692,08/02/2016 7:00,136,1,100
4693,08/02/2016 7:05,142,1,100
4694,08/02/2016 7:10,133,1,100
4695,08/02/2016 7:15,112,1,100
4696,08/02/2016 7:20,97,1,100
4697,08/02/2016 7:25,89,1,100
4698,08/02/2016 7:30,81,1,100
4699,08/02/2016 7:35,81,1,100
4700,08/02/2016 7:40,90,1,100
4701,08/02/2016 7:45,80,1,100
4702,08/02/2016 7:50,70,1,100
4703,08/02/2016 7:55,86,1,100
4704,08/02/2016 8:00,88,1,100
4705,08/02/2016 8:05,72,1,100
4706,08/02/2016 8:10,76,1,100
4707,08/02/2016 8:15,75,1,100
4708,08/02/2016 8:20,71,1,100
4709,08/02/2016 8:25,75,1,100
4710,08/02/2016 8:30,72,1,100
4711,08/02/2016 8:35,83,1,100
4712,08/02/2016 8:40,78,1,100
4713,08/02/2016 8:45,82,1,100
4714,08/02/2016 8:50,72,1,100
4715,08/02/2016 8:55,80,1,100
4716,08/02/2016 9:00,86,1,100
4717,08/02/2016 9:05,88,1,100
4718,08/02/2016 9:10,84,1,100
4719,08/02/2016 9:15,105,1,100
4720,08/02/2016 9:20,100,1,100
4721,08/02/2016 9:25,113,1,100
4722,08/02/2016 9:30,103,1,100
4723,08/02/2016 9:35,114,1,100
4724,08/02/2016 9:40,129,1,100
4725,08/02/2016 9:45,107,1,100
4726,08/02/2016 9:50,126,1,100
4727,08/02/2016 9:55,94,1,100
4728,08/02/2016 10:00,102,1,100
4729,08/02/2016 10:05,120,1,100
4730,08/02/2016 10:10,102,1,100
4731,08/02/2016 10:15,97,1,100
4732,08/02/2016 10:20,93,1,100
4733,08/02/2016 10:25,111,1,100
4734,08/02/2016 10:30,111,1,100
4735,08/02/2016 10:35,99,1,100
4736,08/02/2016 10:40,115,1,100
4737,08/02/2016 10:45,106,1,100
4738,08/02/2016 10:50,112,1,100
4739,08/02/2016 10:55,98,1,100
4740,08/02/2016 11:00,104,1,100
4741,08/02/2016 11:05,88,1,100
4742,08/02/2016 11:10,97,1,100
4743,08/02/2016 11:15,108,1,100
4744,08/02/2016 11:20,119,1,100
4745,08/02/2016 11:25,98,1,100
4746,08/02/2016 11:30,111,1,100
4747,08/02/2016 11:35,112,1,100
4748,08/02/2016 11:40,104,1,100
4749,08/02/2016 11:45,109,1,100
4750,08/02/2016 11:50,102,1,100
4751,08/02/2016 11:55,117,1,100
4752,08/02/2016 12:00,89,1,100
4753,08/02/2016 12:05,86,1,100
4754,08/02/2016 12:10,94,1,100
4755,08/02/2016 12:15,88,1,100
4756,08/02/2016 12:20,93,1,100
4757,08/02/2016 12:25,118,1,100
4758,08/02/2016 12:30,106,1,100
4759,08/02/2016 12:35,105,1,100
4760,08/02/2016 12:40,116,1,100
4761,08/02/2016 12:45,99,1,100
4762,08/02/2016 12:50,105,1,100
4763,08/02/2016 12:55,90,1,100
4764,08/02/2016 13:00,84,1,100
4765,08/02/2016 13:05,88,1,100
4766,08/02/2016 13:10,90,1,100
4767,08/02/2016 13:15,102,1,100
4768,08/02/2016 13:20,94,1,100
4769,08/02/2016 13:25,93,1,100
4770,08/02/2016 13:30,99,1,100
4771,08/02/2016 13:35,102,1,100
4772,08/02/2016 13:40,95,1,100
4773,08/02/2016 13:45,103,1,100
4774,08/02/2016 13:50,81,1,100
4775,08/02/2016 13:55,59,1,100
4776,08/02/2016 14:00,81,1,100
4777,08/02/2016 14:05,94,1,100
4778,08/02/2016 14:10,74,1,100
4779,08/02/2016 14:15,90,1,100
4780,08/02/2016 14:20,109,1,100
4781,08/02/2016 14:25,123,1,100
4782,08/02/2016 14:30,92,1,100
4783,08/02/2016 14:35,97,1,100
4784,08/02/2016 14:40,111,1,100
4785,08/02/2016 14:45,119,1,100
4786,08/02/2016 14:50,103,1,100
4787,08/02/2016 14:55,94,1,100
4788,08/02/2016 15:00,69,1,100
4789,08/02/2016 15:05,108,1,100
4790,08/02/2016 15:10,86,1,100
4791,08/02/2016 15:15,82,1,100
4792,08/02/2016 15:20,97,1,100
4793,08/02/2016 15:25,89,1,100
4794,08/02/2016 15:30,113,1,100
4795,08/02/2016 15:35,92,1,100
4796,08/02/2016 15:40,96,1,100
4797,08/02/2016 15:45,100,1,100
4798,08/02/2016 15:50,94,1,100
4799,08/02/2016 15:55,89,1,100
4800,08/02/2016 16:00,97,1,100
4801,08/02/2016 16:05,77,1,100
4802,08/02/2016 16:10,98,1,100
4803,08/02/2016 16:15,95,1,100
4804,08/02/2016 16:20,75,1,100
4805,08/02/2016 16:25,83,1,100
4806,08/02/2016 16:30,92,1,100
4807,08/02/2016 16:35,87,1,100
4808,08/02/2016 16:40,84,1,100
4809,08/02/2016 16:45,94,1,100
4810,08/02/2016 16:50,79,1,100
4811,08/02/2016 16:55,74,1,100
4812,08/02/2016 17:00,83,1,100
4813,08/02/2016 17:05,84,1,100
4814,08/02/2016 17:10,99,1,100
4815,08/02/2016 17:15,96,1,100
4816,08/02/2016 17:20,87,1,100
4817,08/02/2016 17:25,113,1,100
4818,08/02/2016 17:30,87,1,100
4819,08/02/2016 17:35,65,1,100
4820,08/02/2016 17:40,91,1,100
4821,08/02/2016 17:45,80,1,100
4822,08/02/2016 17:50,80,1,100
4823,08/02/2016 17:55,72,1,100
4824,08/02/2016 18:00,84,1,100
4825,08/02/2016 18:05,72,1,100
4826,08/02/2016 18:10,90,1,100
4827,08/02/2016 18:15,70,1,100
4828,08/02/2016 18:20,89,1,100
4829,08/02/2016 18:25,70,1,100
4830,08/02/2016 18:30,79,1,100
4831,08/02/2016 18:35,71,1,100
4832,08/02/2016 18:40,67,1,100
4833,08/02/2016 18:45,68,1,100
4834,08/02/2016 18:50,61,1,100
4835,08/02/2016 18:55,70,1,100
4836,08/02/2016 19:00,67,1,100
4837,08/02/2016 19:05,54,1,100
4838,08/02/2016 19:10,58,1,100
4839,08/02/2016 19:15,67,1,100
4840,08/02/2016 19:20,60,1,100
4841,08/02/2016 19:25,51,1,100
4842,08/02/2016 19:30,74,1,100
4843,08/02/2016 19:35,59,1,100
4844,08/02/2016 19:40,70,1,100
4845,08/02/2016 19:45,54,1,100
4846,08/02/2016 19:50,52,1,100
4847,08/02/2016 19:55,58,1,100
4848,08/02/2016 20:00,66,1,100
4849,08/02/2016 20:05,51,1,100
4850,08/02/2016 20:10,52,1,100
4851,08/02/2016 20:15,56,1,100
4852,08/02/2016 20:20,56,1,100
4853,08/02/2016 20:25,47,1,100
4854,08/02/2016 20:30,37,1,100
4855,08/02/2016 20:35,52,1,100
4856,08/02/2016 20:40,43,1,100
4857,08/02/2016 20:45,39,1,100
4858,08/02/2016 20:50,44,1,100
4859,08/02/2016 20:55,40,1,100
